station,sample,split,timestamp,value,hasrain,text
USW00012849,26,input,2017-03-14 04:53:00,25.0,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 05:53:00,20.0,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 06:53:00,20.6,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 07:53:00,20.6,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 08:53:00,20.6,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 09:53:00,20.6,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 10:53:00,21.1,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 11:53:00,21.1,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 12:53:00,21.7,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 13:53:00,21.1,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 14:53:00,21.7,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 15:53:00,21.7,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 16:53:00,23.3,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 17:53:00,24.4,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 18:53:00,23.9,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 19:53:00,25.0,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 20:53:00,25.0,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 21:53:00,25.0,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 22:53:00,23.9,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
USW00012849,26,input,2017-03-14 23:53:00,21.7,False,"The following events were reported: Thunderstorm Wind, Tornado. These occurred near station USW00012849, approximately 15.81 km away, between 2017-03-14 00:19:00 and 2017-03-14 00:27:00.Thankfully, no injuries or fatalities were reported. The events caused property damage valued at 30000.0 and crop damage of 0.0. Episode Narrative: A low pressure system tracking across Florida produced a squall line in the overnight hours. A strong jet stream aloft as well as abundant moisture allowed some of the storms embedded in the squall line to become severe. These storms produced wind damage with multiple trees down and a tornado in Broward County. A low pressure system tracking across Florida produced a squall line in the overnight hours. Event Narrative: A NWS survey team confirmed a tornado across parts of Plantation. Damage consisted of trees uprooted and branches split/broken, as well as fences blown over. Fallen trees also damaged several vehicles. The damage path began near Hiatus Road and NW 6 ST, ending near Clearly Blvd and Central Park Place North. Most concentrated area of damage was along NW 6 ST from NW 106 Ave block to Nob Hill Rd, then along Cleary Blvd from Nob Hill to NW 98 Ave. ||Tornado was initially rated an EF-1, but subsequent review of the damage suggests that tree damage resembling typical EF-1 level damage was instead influenced by a high canopy and shallow root system which can lead to large trees toppling at relatively low wind speeds. Therefore, final rating is EF-0 (peak wind 85 mph), near the threshold of EF-1.||Damage total provided is a general estimate and based mostly on the number of trees damaged. Survey of damage from eventual tornadic storm in Plantation revealed a tipped trailer and wood paneling removed from a barn near SW 148 Avenue and SW 14 Street in Davie. Damage total given is an estimate."
